emp_no,last_name,gender,first_name,salary,to_date
94200,Michaeli,M,Mahendra,56983,9999-01-01
94201,Fabrizio,F,Mana,57010,9999-01-01
94142,Avouris,M,Weiyi,52579,9999-01-01
94143,Argence,F,Bartek,40000,9999-01-01
94206,Cooley,M,Denis,57305,9999-01-01
94150,Eiron,M,Geoffrey,81171,9999-01-01
94156,Norsworthy,M,Kristen,50660,9999-01-01
94161,Zuberek,M,Sajjad,47335,9999-01-01
94164,Naumovich,F,Frazer,59615,9999-01-01
94208,Lienhardt,F,Kaijung,56654,9999-01-01
94170,Yoshimura,F,Bader,40000,9999-01-01
94172,Bage,F,Ronnie,74442,9999-01-01
94210,Pouyioutas,M,Ekawit,61007,9999-01-01
94211,Yurov,F,Martins,41359,9999-01-01
94229,Thambidurai,M,Shen,59707,9999-01-01
94239,Rosiles,M,Divier,40000,9999-01-01
94364,Heping,M,Heon,40000,9999-01-01
94260,Marquardt,M,Shooichi,63630,9999-01-01
94388,Denos,M,Zvonko,48919,9999-01-01
94405,Escriba,F,Ramalingam,56322,9999-01-01
94410,Schieder,M,Iara,58035,9999-01-01
94419,Socorro,F,Felicidad,40000,9999-01-01
94422,Fortenbacher,F,Ayakannu,59735,9999-01-01
94425,Nergos,M,Kersti,69211,9999-01-01
94438,Lueh,M,Demos,40000,9999-01-01
94270,Heuser,F,Serge,47324,9999-01-01
94281,Peres,M,Rutger,40000,9999-01-01
94462,Lukaszewicz,M,Sadegh,64764,9999-01-01
94464,Alameldin,F,Weicheng,40000,9999-01-01
94465,Dalphin,F,Huiqun,40000,9999-01-01
94469,Fendler,F,Moto,50405,9999-01-01
94480,Majewski,M,Remzi,46941,9999-01-01
94285,Munro,M,Goa,40000,9999-01-01
94496,Akiyama,M,Sungwon,40414,9999-01-01
94287,Buchter,M,Kiyokazu,56942,9999-01-01
94288,Monarch,F,Michaela,40168,9999-01-01
94516,Rassart,F,Toong,57736,9999-01-01
94521,Schlegelmilch,M,Deborah,57799,9999-01-01
94525,Brookner,F,Sadok,40000,9999-01-01
94293,Qiwen,M,Susuma,40000,9999-01-01
94531,Bahl,M,Kannan,49858,9999-01-01
94539,Tyugu,M,Kerryn,40000,9999-01-01
94309,Zobel,M,Tomoyuki,58503,9999-01-01
94313,Birdsall,F,Menkae,40000,9999-01-01
94320,Papsdorf,F,Kirk,40000,9999-01-01
94574,Dulli,F,Abdelghani,41871,9999-01-01
94582,Baar,F,Willard,56843,9999-01-01
94589,Heusch,M,Sibyl,40000,9999-01-01
94592,Boudaillier,M,Sven,52369,9999-01-01
94322,Moffat,M,Ronnie,55093,9999-01-01
94596,Biros,M,Nahid,45491,9999-01-01
94603,Kuszyk,M,Fox,46637,9999-01-01
94606,Casley,F,Berni,67274,9999-01-01
94332,Sudbeck,M,Teiji,70419,9999-01-01
94625,Kalorkoti,M,Kwangyoen,46820,9999-01-01
94341,Serre,F,Bokyung,43773,9999-01-01
94637,Terekhov,M,Kazuhira,67951,9999-01-01
94658,Kaelbling,M,Basil,93862,9999-01-01
94665,Talmon,F,Nirmal,52641,9999-01-01
94666,Denti,M,Gudjon,59634,9999-01-01
94667,Rebaine,M,Naraig,40000,9999-01-01
94680,Baja,F,Teruyuki,49933,9999-01-01
94681,Clemencon,M,Nigel,45741,9999-01-01
94684,Stiles,M,Subbu,48058,9999-01-01
94704,Thombley,M,Rimon,43336,9999-01-01
94709,Lemarechal,M,Brewster,40000,9999-01-01
94710,Schrooten,F,Anneke,79794,9999-01-01
94732,Eiter,M,Heping,40673,9999-01-01
94734,Anguita,F,Bingning,70247,9999-01-01
94735,Peak,M,Rosine,45032,9999-01-01
94736,Trelles,F,Visit,40000,9999-01-01
94743,Reinhard,F,Jinxi,51818,9999-01-01
94745,Leslie,F,Genki,40000,9999-01-01
94769,Montemayor,M,Guozhong,41393,9999-01-01
94775,Kilgore,F,Moie,77750,9999-01-01
94815,Dusink,F,Kwun,46691,9999-01-01
94822,Parascandalo,F,Marit,64435,9999-01-01
94828,Dahlbom,F,Anoosh,40000,9999-01-01
94833,Kleiser,M,Miyeon,74499,9999-01-01
94838,Czap,M,Howell,56605,9999-01-01
94849,Koshino,F,Shao,74677,9999-01-01
94862,Baek,M,Gro,40000,9999-01-01
94864,Cronin,M,Boriana,55708,9999-01-01
94871,Chenney,F,Kasidit,94395,9999-01-01
94342,Demizu,F,Ramalingam,40000,9999-01-01
94885,Detkin,M,Vidya,41658,9999-01-01
94890,Piancastelli,F,Mayuri,70621,9999-01-01
94898,Vandervoorde,F,Kristof,40849,9999-01-01
94900,Zyda,M,Atilio,40000,9999-01-01
94354,Apsitis,M,Aleksandar,43522,9999-01-01
94914,Preusig,F,Ranan,88459,9999-01-01
95116,Lorys,F,Oguz,40000,9999-01-01
94918,Pews,M,Domenico,40000,9999-01-01
94920,Birrer,F,Gretta,40000,9999-01-01
94922,Neimat,F,Shaowen,66493,9999-01-01
94935,Wynblatt,M,Christophe,66082,9999-01-01
94950,Hofman,M,Duke,40000,9999-01-01
94957,Genther,F,Roselyn,44504,9999-01-01
95133,Strandh,F,Shiv,40000,9999-01-01
94987,Berendt,M,Kazuhira,40793,9999-01-01
94988,Improta,M,Martina,40000,9999-01-01
94998,Koblitz,M,Goh,40000,9999-01-01
95000,Weiland,M,Mario,44372,9999-01-01
95001,Kalloufi,F,Berhard,63565,9999-01-01
95003,Baba,M,Eberhardt,40000,9999-01-01
95147,Gecsel,M,Shietung,40000,9999-01-01
95036,Sessa,M,Christfried,73520,9999-01-01
95152,Riefers,F,Sarita,53183,9999-01-01
95046,Spinelli,M,Bogdan,62929,9999-01-01
95056,Terekhov,M,Serif,40000,9999-01-01
95071,Isaak,M,Toney,71327,9999-01-01
95085,Hasham,M,Rosella,59923,9999-01-01
95153,Kawashima,M,Guangming,57490,9999-01-01
95159,Kusalik,M,Yechiam,54297,9999-01-01
95289,Coombs,F,Teunis,43027,9999-01-01
95294,Bain,M,Dulce,59900,9999-01-01
95190,Onuegbe,M,Elgin,40000,9999-01-01
95317,Rosis,M,Srinidhi,67675,9999-01-01
95322,Demizu,M,Remzi,66323,9999-01-01
95323,Makinen,M,Patricia,40000,9999-01-01
95346,Heering,M,Jouko,70408,9999-01-01
95362,Zyda,M,Yonghong,64753,9999-01-01
95365,Sichman,F,Xuejia,40000,9999-01-01
95368,Sichman,M,Arco,45031,9999-01-01
95376,Docker,M,Vishu,59216,9999-01-01
95200,Kalefeld,M,Guenter,56950,9999-01-01
95389,Lund,M,Lunjin,73560,9999-01-01
95393,Magliocco,M,Udaiprakash,40000,9999-01-01
95212,Kobara,M,Feipei,40000,9999-01-01
95405,Ellozy,F,Phillip,68430,9999-01-01
95219,Porenta,M,Shaw,62262,9999-01-01
95427,Braunmuhl,M,George,40000,9999-01-01
95428,Conde,F,Shuzo,72748,9999-01-01
95431,Braunmuhl,M,Anyuan,50083,9999-01-01
95223,Quittner,M,Torsten,40000,9999-01-01
95232,Ernst,F,Atreyi,40000,9999-01-01
95452,Rissland,M,Almudena,40000,9999-01-01
95460,Oskamp,M,Bedir,40000,9999-01-01
95248,Akaboshi,M,Tsuneo,41712,9999-01-01
95470,Gajiwala,M,Roddy,66763,9999-01-01
95256,Hennings,M,Xiaocheng,40000,9999-01-01
95473,Wallrath,F,Roselyn,49930,9999-01-01
95474,Akazan,F,Guiseppe,40000,9999-01-01
95257,Ratzlaff,F,Shih,40000,9999-01-01
95487,Khamsi,M,Val,40000,9999-01-01
95277,Gist,F,Gina,43492,9999-01-01
95503,Pulkowski,M,Pranay,40000,9999-01-01
95505,Cooley,F,Tsz,61163,9999-01-01
95510,Christ,M,Mototsugu,50472,9999-01-01
95511,Salvesen,M,Sedat,40000,9999-01-01
95278,Seghrouchni,F,Roselyn,40000,9999-01-01
95520,Birsak,M,Jingling,51994,9999-01-01
95281,Savasere,M,Kensyu,67202,9999-01-01
95283,Peak,M,Kwee,47865,9999-01-01
95541,Whitcomb,M,Chinho,40000,9999-01-01
95285,Muhling,M,Dipayan,78422,9999-01-01
95549,Sooriamurthi,F,Arun,64973,9999-01-01
95662,Spell,M,Martien,43669,9999-01-01
95558,Etalle,M,Vasiliy,44781,9999-01-01
95564,Kading,M,Elliott,46279,9999-01-01
95570,Kadhim,M,Gregory,43107,9999-01-01
95670,Krybus,F,Shaleah,59473,9999-01-01
95584,Herbst,F,Arumugam,56631,9999-01-01
95696,Schaft,F,Akemi,45811,9999-01-01
95601,Guting,F,Vincent,94574,9999-01-01
95602,Litvinov,M,Shounak,53992,9999-01-01
95625,Negoita,F,Bogdan,48311,9999-01-01
95702,Gargeya,M,Nakhoon,40000,9999-01-01
95644,Cusworth,M,Oddvar,40000,9999-01-01
95645,Binkley,M,Sudharsan,66241,9999-01-01
95647,Cheshire,F,Francoise,63045,9999-01-01
95714,Kaiserswerth,M,Doohun,40000,9999-01-01
95735,Rande,M,Mircea,50505,9999-01-01
95841,Kampfer,M,Mamdouh,40307,9999-01-01
95853,Flasterstein,F,Manton,40000,9999-01-01
95736,Glinert,M,Nahum,47079,9999-01-01
95866,Angot,F,Kitty,79443,9999-01-01
95743,Selvestrel,M,Nikolaos,68483,9999-01-01
95867,Meszaros,F,Shakhar,49712,9999-01-01
95746,Rodham,M,Piyawadee,55627,9999-01-01
95883,Koshiba,F,Eirik,60942,9999-01-01
95886,Hanratty,F,Gift,40000,9999-01-01
95890,Baba,F,Leni,40000,9999-01-01
95891,Mondadori,F,Jinya,46470,9999-01-01
95893,Ossenbruggen,M,Aleksander,50783,9999-01-01
95767,Schmiedel,F,Muzhong,40000,9999-01-01
95898,Schaad,M,Brewster,41703,9999-01-01
95902,Mikschl,M,Adin,81491,9999-01-01
95772,Sinicrope,F,Ziva,72147,9999-01-01
95923,Rijsenbrij,M,Richard,40000,9999-01-01
95775,Kading,M,Nobuyoshi,40000,9999-01-01
95939,Ozeri,M,Kiyokazu,66962,9999-01-01
95943,Luit,M,Guozhong,63618,9999-01-01
95946,Ertl,F,Kellie,55774,9999-01-01
95969,Schwaller,M,Quingbo,55583,9999-01-01
95985,Orsini,F,Subbu,41423,9999-01-01
95992,Jenevein,M,Hirochika,42134,9999-01-01
95999,Murillo,M,Owen,89717,9999-01-01
96010,Peron,F,Masanao,69012,9999-01-01
96016,Falco,F,Giao,58445,9999-01-01
96046,Alpin,F,Urs,40000,9999-01-01
96059,Mandell,F,Valter,40000,9999-01-01
96069,Einsfeld,F,Yahiko,47381,9999-01-01
96083,Muchinsky,F,Khalil,47965,9999-01-01
96084,Piazza,M,Hauke,69820,9999-01-01
96085,Leuchs,M,Shin,55650,9999-01-01
96099,Ritzmann,M,Roded,63686,9999-01-01
96107,Geffroy,F,Luise,53122,9999-01-01
96108,Krychniak,F,Hatsukazu,50955,9999-01-01
96109,Chappelet,F,Jasminko,77982,9999-01-01
96122,Onuegbe,M,Muzhong,87889,9999-01-01
96124,Benantar,M,Guenter,55624,9999-01-01
96129,Alvarado,F,Aloys,66470,9999-01-01
96132,Wroclawski,M,Sachem,40147,9999-01-01
96138,Ghalwash,F,Lidong,40000,9999-01-01
96139,Pell,M,Constantijn,40993,9999-01-01
96157,Haldar,F,Kwangyoen,40000,9999-01-01
96161,Riesenhuber,F,Hugh,51915,9999-01-01
96162,Dehkordi,M,Tokuyasu,40000,9999-01-01
96169,Bharadwaj,M,Roselyn,49904,9999-01-01
96174,Junot,M,Aral,58482,9999-01-01
96196,Zambonelli,F,Berthier,45838,9999-01-01
96197,Himler,M,Yechiam,40000,9999-01-01
96201,Guting,M,Suvo,49635,9999-01-01
96224,Panienski,M,Manu,40000,9999-01-01
96276,Wossner,M,Luisa,40000,9999-01-01
96298,Marakhovsky,F,Martial,63321,9999-01-01
96299,Perko,M,Cullen,40000,9999-01-01
96304,Stassinopoulos,M,Kristof,40227,9999-01-01
96308,Aingworth,M,Nigel,94821,9999-01-01
96311,Riesenhuber,F,Candido,51609,9999-01-01
96318,Andreotta,M,Berhard,41305,9999-01-01
95786,Peral,M,Dharmaraja,57491,9999-01-01
96324,Bharadwaj,F,Alejandro,58158,9999-01-01
96341,Ranai,F,Nidapan,45843,9999-01-01
96342,Manders,F,Pranjal,42157,9999-01-01
96346,Pettis,M,Gian,70496,9999-01-01
95787,Lueh,M,Chinhyun,76187,9999-01-01
95798,Stemann,F,Berry,50007,9999-01-01
96371,Wilharm,M,Gunilla,56363,9999-01-01
96376,Stassinopoulos,M,Sachio,40000,9999-01-01
95804,Luce,F,Otmar,47038,9999-01-01
95820,Perri,F,Hyuckchul,40000,9999-01-01
96405,Barreiro,M,Subbu,65706,9999-01-01
96417,Akiyama,M,Bouchung,40000,9999-01-01
96432,Raoux,M,Taisook,40000,9999-01-01
96433,Vecchio,F,Mantis,45865,9999-01-01
95822,Teitelbaum,M,Divine,40000,9999-01-01
96440,Skogmar,M,Guangming,65331,9999-01-01
95835,Rajcani,F,Mori,40134,9999-01-01
96459,Matheson,F,Bojan,44096,9999-01-01
96587,Kobara,M,Yaghout,40000,9999-01-01
96499,Mitina,F,Arvin,72165,9999-01-01
96592,Shiratori,M,Persi,42461,9999-01-01
96506,Schicker,M,Ferdinand,40000,9999-01-01
96599,Salverda,M,Kwee,40000,9999-01-01
96521,Imataki,F,Gro,71383,9999-01-01
96524,Brodie,F,George,40000,9999-01-01
96603,Markovitch,F,Zissis,54523,9999-01-01
96534,Leslie,F,Fumiyo,40000,9999-01-01
96604,Panienski,M,Jiong,70970,9999-01-01
96609,Kemmerer,M,Bowen,40000,9999-01-01
96617,Peak,F,Shirish,86569,9999-01-01
96556,Penn,F,Guttorm,82186,9999-01-01
96560,Kushner,M,Parto,40000,9999-01-01
96562,Ghemri,M,Abdulah,51945,9999-01-01
96629,Reutenauer,F,Arie,51436,9999-01-01
96630,Porenta,M,Danai,82761,9999-01-01
96646,Shobatake,F,Kiam,44423,9999-01-01
96648,Perez,M,Josyula,69830,9999-01-01
96649,Veeraraghavan,F,Ishfaq,48990,9999-01-01
96673,Oxman,F,Hironobu,44900,9999-01-01
96766,Trachtenberg,M,Van,40000,9999-01-01
96769,Parascandalo,M,Arun,84017,9999-01-01
96770,Solovay,F,Shirish,68686,9999-01-01
96780,Heuter,M,Olivera,48095,9999-01-01
96689,Roohalamini,F,Emdad,40000,9999-01-01
96704,Koshino,M,Baziley,42073,9999-01-01
96819,Petersohn,M,Flemming,71896,9999-01-01
96717,Vanwelkenhuysen,M,Christophe,64267,9999-01-01
96724,Litzler,M,Kyoichi,65437,9999-01-01
96735,Conti,M,Zejun,48842,9999-01-01
96844,Maliniak,M,Tommaso,40000,9999-01-01
96848,Ranst,F,Khalid,40000,9999-01-01
96853,Rissanen,M,Maha,40000,9999-01-01
96753,Giveon,M,Claude,71816,9999-01-01
96865,Ulupinar,F,Josyula,53282,9999-01-01
96958,Shihab,M,Shaowen,52620,9999-01-01
96897,Willoner,M,Xiaobin,40000,9999-01-01
96900,Solovay,F,Dekang,40000,9999-01-01
96902,Ozeki,F,Khalil,49927,9999-01-01
96907,Hiraishi,F,Masamitsu,69766,9999-01-01
96965,Riexinger,F,Marjo,62399,9999-01-01
96911,Jeansoulin,M,Hirochika,89959,9999-01-01
96977,Pavlopoulou,M,Mabo,40000,9999-01-01
96919,Granlund,M,Khaled,40000,9999-01-01
96921,Waymire,M,Along,40000,9999-01-01
96982,Beeson,F,Junsik,53084,9999-01-01
96989,Shobatake,F,Youpyo,58408,9999-01-01
96946,Kakkar,F,Mikhail,59070,9999-01-01
96996,Validov,M,Hideo,61983,9999-01-01
97015,Asser,F,Snehasis,40000,9999-01-01
97136,Clouatre,F,Bartek,42860,9999-01-01
97038,Krider,M,Sergi,56332,9999-01-01
97141,Jording,F,Shaowei,50302,9999-01-01
97045,Isaak,F,Hyuncheol,40000,9999-01-01
97077,Fontan,F,Subbu,40000,9999-01-01
97184,Perl,M,Geoffry,40231,9999-01-01
97194,Ozery,M,Dannz,56146,9999-01-01
97081,Covnot,M,Nimmagadda,54550,9999-01-01
97088,Gronowski,F,Luise,63738,9999-01-01
97205,Baar,M,Zhenhua,52186,9999-01-01
97208,Gelosh,M,Leif,58419,9999-01-01
97089,Georg,M,Magy,59183,9999-01-01
97216,Waschkowski,M,Suvo,92001,9999-01-01
97091,Frijda,M,Juichirou,64700,9999-01-01
97223,Wuwongse,M,Zejun,40000,9999-01-01
97099,Kaiserswerth,M,Chinya,53077,9999-01-01
97225,Erez,F,Adam,40000,9999-01-01
97104,Ashish,F,Chiranjit,60436,9999-01-01
97235,Morrin,F,Karsten,40000,9999-01-01
97240,Krogh,M,Yongmin,73756,9999-01-01
97114,Monkewich,M,Paraskevi,59226,9999-01-01
97241,Decaestecker,M,Maik,40000,9999-01-01
97252,Markovitch,F,Saniya,40000,9999-01-01
97262,Esteva,F,Miomir,63332,9999-01-01
97264,Roisin,M,Ennio,59002,9999-01-01
97275,Kemmerer,F,Jiakeng,40000,9999-01-01
97287,Rajala,M,Chanjung,40000,9999-01-01
97315,Hoogerwoord,M,Hironoby,40000,9999-01-01
97335,Haddadi,F,Demin,54629,9999-01-01
97340,Hiyoshi,M,Vishu,82500,9999-01-01
97341,Bamford,M,Foong,60251,9999-01-01
97354,Werthner,M,Piyush,40000,9999-01-01
97355,Warwick,F,Hideo,62730,9999-01-01
97366,Gimbel,F,Mantis,42357,9999-01-01
97374,Strandh,M,Kotesh,54926,9999-01-01
97375,Hofstetter,M,Nevio,64676,9999-01-01
97390,Masaki,F,Angus,40000,9999-01-01
97404,Bennet,M,Serif,64759,9999-01-01
97428,Sankaranarayanan,M,Rildo,68337,9999-01-01
97446,Christianini,M,Shietung,48118,9999-01-01
97452,Sridhar,M,Krister,40000,9999-01-01
97466,Marwedel,M,Valdiodio,91912,9999-01-01
97468,Barvinok,F,Ramalingam,85738,9999-01-01
97492,Schnabel,F,Dante,76119,9999-01-01
97494,Daescu,M,Mariangiola,40000,9999-01-01
97495,Fadgyas,F,Satyanarayana,40000,9999-01-01
97512,DeMori,F,Djelloul,40000,9999-01-01
97523,Suppi,M,Bikash,50418,9999-01-01
97525,Krider,F,Shih,67590,9999-01-01
97122,Cullers,M,Yoshinari,76586,9999-01-01
97540,Brodal,F,Lubomir,40000,9999-01-01
97123,Suppi,F,Basim,46861,9999-01-01
97126,Heyers,F,Nitsan,64243,9999-01-01
97135,Underwood,F,Mechthild,54137,9999-01-01
97694,Cummings,M,Girolamo,45942,9999-01-01
97571,Itzigehl,M,Guoxiang,73188,9999-01-01
97575,Maksimenko,M,Nahum,40000,9999-01-01
97577,Perna,F,Masato,54210,9999-01-01
97695,Fendler,F,Sreekrishna,100779,9999-01-01
97704,Imataki,F,Zhiwei,53593,9999-01-01
97706,Erdmenger,F,Remzi,51491,9999-01-01
97606,Conti,M,Uzi,40000,9999-01-01
97723,Mapelli,M,Gou,65936,9999-01-01
97618,Dayang,M,Oguz,41311,9999-01-01
97620,Debuse,M,Duangkaew,40000,9999-01-01
97724,Pezzoli,M,Jagoda,40000,9999-01-01
97627,Ecklund,M,Koichi,42391,9999-01-01
97628,Luck,F,Xiaobin,40000,9999-01-01
97726,Veevers,M,Guther,56947,9999-01-01
97730,Smeets,M,Shooichi,40000,9999-01-01
97643,Nannarelli,M,Sigeru,55745,9999-01-01
97740,Bernardinello,F,Stevo,65137,9999-01-01
97648,Kornyak,M,Suvo,49044,9999-01-01
97660,Pramanik,F,Mantis,42397,9999-01-01
97670,Yurek,M,Flemming,58582,9999-01-01
97677,Poulakidas,F,Taegyun,81061,9999-01-01
97680,Ravishankar,F,Shaowei,40000,9999-01-01
97682,Gulik,M,Alejandra,41892,9999-01-01
97770,Keustermans,M,Horward,68732,9999-01-01
97775,Mahmud,F,Maren,40000,9999-01-01
97781,Neimat,M,Divine,43812,9999-01-01
97885,Edelhoff,M,Seshu,104622,9999-01-01
97886,Chartres,M,Mario,40000,9999-01-01
97782,Openshaw,F,Taiji,40000,9999-01-01
97796,Schoegge,M,Jacopo,52247,9999-01-01
97900,Passafiume,M,Ranan,51617,9999-01-01
97803,Keirsey,M,Randy,71349,9999-01-01
97913,Staylopatis,M,Saeko,40000,9999-01-01
97918,Pollacia,F,Adel,66931,9999-01-01
97824,Yoshimura,F,Pantung,40000,9999-01-01
97923,Lienhardt,F,Haldon,76133,9999-01-01
97925,Beeson,M,Kwok,43149,9999-01-01
97938,Plavsic,F,Aiichiro,69134,9999-01-01
97833,Kuhnemann,M,Arunachalam,40841,9999-01-01
97948,Geffroy,M,Henk,40000,9999-01-01
97843,Lenart,F,Barna,40000,9999-01-01
97848,Unni,M,Takanari,79179,9999-01-01
97853,Scharstein,M,Huiqun,43901,9999-01-01
97870,Socorro,F,Leah,54630,9999-01-01
97985,Botman,F,Dekang,54124,9999-01-01
98063,Rusterholz,M,Danco,69407,9999-01-01
98009,Schoegge,M,Piyawadee,72309,9999-01-01
98017,Gils,F,Sachio,91096,9999-01-01
98018,Pileggi,M,Yongdong,50503,9999-01-01
98069,Dolinsky,M,Waiman,45767,9999-01-01
98072,Merro,F,Luerbio,40000,9999-01-01
98028,Shackel,M,Rafols,40000,9999-01-01
98079,Stiles,F,Abdelaziz,40000,9999-01-01
98038,Peron,M,Mack,40000,9999-01-01
98098,Eterovic,F,Feipei,40000,9999-01-01
98047,Nitsche,M,Gill,40000,9999-01-01
98050,Angel,M,Huai,40000,9999-01-01
98052,Binding,F,JoAnne,47290,9999-01-01
98054,Conry,M,Berry,52842,9999-01-01
98060,Speckmann,M,Tzvetan,78298,9999-01-01
98117,Linnainmaa,F,Venkatesan,50930,9999-01-01
98125,VanScheik,M,Subir,51565,9999-01-01
98128,Ambroszkiewicz,M,Kazuhisa,81633,9999-01-01
98247,Skafidas,M,Shakhar,40000,9999-01-01
98149,Preusig,M,Moss,40000,9999-01-01
98253,Homond,M,Pragnesh,44356,9999-01-01
98269,Ghazalie,F,Vasilii,40000,9999-01-01
98270,Kawashimo,F,Kinh,56835,9999-01-01
98169,Luft,F,Bedrich,120032,9999-01-01
98285,Piancastelli,F,Georg,40000,9999-01-01
98293,Adachi,M,Jayesh,40000,9999-01-01
98171,Busillo,F,Jaroslava,62749,9999-01-01
98297,Serot,F,Xiaoshan,45625,9999-01-01
98183,Besselaar,M,Masami,54821,9999-01-01
98305,Stranks,M,Yongmao,63537,9999-01-01
98307,Leijenhorst,M,Douadi,78658,9999-01-01
98311,Kambil,M,Menkae,40000,9999-01-01
98192,Murtagh,F,Sumali,72305,9999-01-01
98317,Vieri,M,Domenico,43524,9999-01-01
98199,Felcyn,F,Sadun,58988,9999-01-01
98323,Ponthieu,M,Amalendu,64682,9999-01-01
98212,Slutz,F,Sham,40000,9999-01-01
98335,Vuskovic,M,Shao,40000,9999-01-01
98338,Taneja,F,Guenter,40000,9999-01-01
98233,Trogemann,F,Hausi,45438,9999-01-01
98358,Aingworth,M,Basim,53905,9999-01-01
98240,Stifter,F,Martien,62338,9999-01-01
98363,Lorie,M,Arunachalam,40000,9999-01-01
98241,Kroha,F,Felicidad,47974,9999-01-01
98377,Flanders,F,Steve,64051,9999-01-01
98436,Khalid,M,Akeel,40000,9999-01-01
98394,Anick,M,Berthier,57807,9999-01-01
98399,Wendorf,M,Satosi,40000,9999-01-01
98444,Lubachevsky,F,Arra,71642,9999-01-01
98445,Constantine,M,Spyrose,65189,9999-01-01
98453,Baby,F,Huan,40000,9999-01-01
98423,Birta,F,Zhiwei,45090,9999-01-01
98424,Braunschweig,M,Constantijn,40000,9999-01-01
98457,Standera,F,Bezalel,57936,9999-01-01
98430,Langford,M,Fay,61482,9999-01-01
98458,Pollock,M,Oguz,47360,9999-01-01
98618,Merle,M,Bojan,40000,9999-01-01
98619,Debuse,M,Sham,48411,9999-01-01
98628,Bahl,M,Radhika,40000,9999-01-01
98636,Mahnke,M,Kannan,45412,9999-01-01
98663,Segond,M,Serenella,60861,9999-01-01
98675,Suri,M,Shigehiro,40000,9999-01-01
98680,Tchuente,F,Serge,52009,9999-01-01
98682,Parhami,M,Naraig,40000,9999-01-01
98683,Lodder,M,Charmane,40000,9999-01-01
98697,Harbusch,M,JiYoung,61359,9999-01-01
98699,Koyama,F,Karsten,40000,9999-01-01
98713,Luit,M,Stabislas,44936,9999-01-01
98717,Oaver,M,Chenyi,57315,9999-01-01
98725,Kaminger,F,Gill,49026,9999-01-01
98732,Baca,M,Nikolaus,40000,9999-01-01
98745,Kitsuregawa,M,Zhanqiu,61252,9999-01-01
98750,Braccini,F,Shooichi,46673,9999-01-01
98753,Murillo,F,Franziska,73479,9999-01-01
98766,Buchter,M,Gretta,69215,9999-01-01
98768,Iacovou,M,Valery,40000,9999-01-01
98793,Merey,F,Stevo,40000,9999-01-01
98795,Hertweck,M,Pasqua,40000,9999-01-01
98807,Hanratty,M,Aloys,49505,9999-01-01
98813,Peck,M,Surveyors,59764,9999-01-01
98478,Heystek,F,Baruch,40000,9999-01-01
98820,Erva,F,Djenana,52353,9999-01-01
98823,Hartvigsen,F,Tesuya,52979,9999-01-01
98825,Kroft,M,Aemilian,51267,9999-01-01
98832,Akiyama,M,Margo,40000,9999-01-01
98485,Homond,F,Chiradeep,94046,9999-01-01
98838,Deville,M,Kazuhito,70627,9999-01-01
98845,Anido,M,Jessie,46355,9999-01-01
98495,Showalter,M,Duke,44909,9999-01-01
98852,Rissland,F,Arno,56812,9999-01-01
98854,Garrabrants,M,Kotesh,43094,9999-01-01
98861,Bellmore,M,George,70308,9999-01-01
98497,Cannata,M,Jianhao,40000,9999-01-01
98500,Bennet,M,Sarita,47977,9999-01-01
98506,Gyorkos,F,Oddvar,66018,9999-01-01
98518,Rahimi,M,Gad,40671,9999-01-01
98893,Ramalingam,F,Theron,40000,9999-01-01
98522,Kugler,F,Janalee,40000,9999-01-01
98905,Negoita,M,Nikolaos,40471,9999-01-01
98913,Fabrizio,F,Toshimori,64924,9999-01-01
98524,Rosenbaum,F,Anneli,51480,9999-01-01
98918,Kopetz,M,Perry,40358,9999-01-01
98533,Detkin,M,Tsvetan,64179,9999-01-01
98536,Figueira,M,Francesca,40000,9999-01-01
98543,Selenyi,M,Kristin,44820,9999-01-01
98549,Landherr,F,Prodip,54864,9999-01-01
98957,Schmittgen,M,Khalil,47257,9999-01-01
98558,Llado,F,Valery,40000,9999-01-01
98962,Sluis,M,Brendon,58636,9999-01-01
98965,Parhami,M,Mori,68546,9999-01-01
98570,Botman,F,Seongbae,55224,9999-01-01
98973,Quittner,F,Aemilian,51554,9999-01-01
98977,Alameldin,M,Richara,52810,9999-01-01
98586,Steenbeek,M,Kauko,40000,9999-01-01
98984,Ushiama,M,Rosalyn,42340,9999-01-01
98594,Kruskal,F,Eldridge,41566,9999-01-01
99182,Fontan,M,Jaques,57476,9999-01-01
98987,Suermann,F,Dipayan,40000,9999-01-01
98992,Heping,M,Gonzalo,59547,9999-01-01
98993,Apsitis,F,Ronghao,40000,9999-01-01
98996,Kalloufi,F,Parke,52930,9999-01-01
99002,Bergere,F,Shan,65683,9999-01-01
99007,Ibel,M,Ugo,40000,9999-01-01
99013,Cools,F,Tsz,46808,9999-01-01
99014,Siprelle,M,Adly,68063,9999-01-01
99022,Wilfing,M,Golgen,52234,9999-01-01
99023,Kusakabe,F,Gill,62460,9999-01-01
99206,Matheson,M,Florian,40000,9999-01-01
99029,Eiter,M,Ohad,67556,9999-01-01
99050,Krichel,M,Stevo,78899,9999-01-01
99208,Bernick,M,Mokhtar,41107,9999-01-01
99210,Morrin,F,Irene,40000,9999-01-01
99064,Trogemann,M,Marin,75908,9999-01-01
99097,Munawer,M,Toshiki,40000,9999-01-01
99220,Zobel,M,Domenico,42749,9999-01-01
99104,Kolinko,M,Karsten,40000,9999-01-01
99226,Pehl,M,Mario,42023,9999-01-01
99231,Wielonsky,M,Nahla,50698,9999-01-01
